São Bernardo do Campo;21;F;680.0
São Bernardo do Campo;19;F;660.0
São Bernardo do Campo;17;F;620.0
São Bernardo do Campo;16;F;540.0
São Bernardo do Campo;18;F;620.0
São Bernardo do Campo;16;F;0.0
São Bernardo do Campo;17;M;540.0
São Bernardo do Campo;18;F;320.0
São Bernardo do Campo;20;F;0.0
São Bernardo do Campo;19;M;780.0
São Bernardo do Campo;15;M;340.0
São Bernardo do Campo;17;F;680.0
São Bernardo do Campo;16;M;500.0
São Bernardo do Campo;18;M;580.0
São Bernardo do Campo;15;M;0.0
São Bernardo do Campo;47;F;0.0
São Bernardo do Campo;18;M;560.0
São Bernardo do Campo;16;F;540.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;17;M;480.0
São Bernardo do Campo;17;F;820.0
São Bernardo do Campo;17;M;860.0
São Bernardo do Campo;18;M;540.0
São Bernardo do Campo;24;M;0.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;17;M;580.0
São Bernardo do Campo;17;M;820.0
São Bernardo do Campo;23;F;0.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;22;M;0.0
São Bernardo do Campo;18;F;460.0
São Bernardo do Campo;18;F;540.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;33;M;640.0
São Bernardo do Campo;25;F;0.0
São Bernardo do Campo;20;F;520.0
São Bernardo do Campo;17;F;840.0
São Bernardo do Campo;17;M;360.0
São Bernardo do Campo;22;M;640.0
São Bernardo do Campo;22;F;440.0
São Bernardo do Campo;35;F;0.0
São Bernardo do Campo;17;F;720.0
São Bernardo do Campo;30;F;0.0
São Bernardo do Campo;25;F;580.0
São Bernardo do Campo;16;F;500.0
São Bernardo do Campo;20;M;500.0
São Bernardo do Campo;18;F;520.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;18;F;640.0
São Bernardo do Campo;17;M;800.0
São Bernardo do Campo;18;M;440.0
São Bernardo do Campo;18;F;680.0
São Bernardo do Campo;25;F;620.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;22;F;320.0
São Bernardo do Campo;23;F;500.0
São Bernardo do Campo;52;M;860.0
São Bernardo do Campo;17;M;840.0
São Bernardo do Campo;20;F;560.0
São Bernardo do Campo;39;F;600.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;17;F;920.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;18;M;660.0
São Bernardo do Campo;17;M;880.0
São Bernardo do Campo;20;F;660.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;16;F;720.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;31;M;580.0
São Bernardo do Campo;26;F;0.0
São Bernardo do Campo;18;M;520.0
São Bernardo do Campo;18;M;580.0
São Bernardo do Campo;17;F;560.0
São Bernardo do Campo;19;M;560.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;33;F;0.0
São Bernardo do Campo;26;F;500.0
São Bernardo do Campo;21;F;660.0
São Bernardo do Campo;38;F;600.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;18;F;540.0
São Bernardo do Campo;35;F;660.0
São Bernardo do Campo;20;F;740.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;18;M;260.0
São Bernardo do Campo;17;F;680.0
São Bernardo do Campo;16;F;680.0
São Bernardo do Campo;17;F;620.0
São Bernardo do Campo;19;M;280.0
São Bernardo do Campo;19;M;740.0
São Bernardo do Campo;18;F;680.0
São Bernardo do Campo;17;F;720.0
São Bernardo do Campo;18;M;280.0
São Bernardo do Campo;19;M;540.0
São Bernardo do Campo;33;F;580.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;17;F;540.0
São Bernardo do Campo;18;M;560.0
São Bernardo do Campo;24;M;0.0
São Bernardo do Campo;30;M;0.0
São Bernardo do Campo;22;F;700.0
São Bernardo do Campo;19;M;840.0
São Bernardo do Campo;26;M;0.0
São Bernardo do Campo;32;F;0.0
São Bernardo do Campo;17;F;520.0
São Bernardo do Campo;19;F;540.0
São Bernardo do Campo;18;F;540.0
São Bernardo do Campo;17;M;620.0
São Bernardo do Campo;18;F;540.0
São Bernardo do Campo;16;F;600.0
São Bernardo do Campo;17;F;760.0
São Bernardo do Campo;24;M;360.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;17;F;680.0
São Bernardo do Campo;17;F;660.0
São Bernardo do Campo;15;F;280.0
São Bernardo do Campo;18;M;380.0
São Bernardo do Campo;17;F;540.0
São Bernardo do Campo;17;F;880.0
São Bernardo do Campo;22;F;640.0
São Bernardo do Campo;16;F;620.0
São Bernardo do Campo;17;M;900.0
São Bernardo do Campo;17;M;640.0
São Bernardo do Campo;19;F;400.0
São Bernardo do Campo;20;F;460.0
São Bernardo do Campo;17;M;940.0
São Bernardo do Campo;16;F;720.0
São Bernardo do Campo;17;F;560.0
São Bernardo do Campo;17;M;680.0
São Bernardo do Campo;20;F;700.0
São Bernardo do Campo;19;F;760.0
São Bernardo do Campo;17;F;780.0
São Bernardo do Campo;20;M;620.0
São Bernardo do Campo;18;F;540.0
São Bernardo do Campo;17;M;920.0
São Bernardo do Campo;17;F;560.0
São Bernardo do Campo;17;F;660.0
São Bernardo do Campo;18;M;480.0
São Bernardo do Campo;23;F;0.0
São Bernardo do Campo;36;M;0.0
São Bernardo do Campo;22;M;820.0
São Bernardo do Campo;19;M;480.0
São Bernardo do Campo;23;M;380.0
São Bernardo do Campo;16;F;560.0
São Bernardo do Campo;18;M;620.0
São Bernardo do Campo;17;M;480.0
São Bernardo do Campo;25;M;620.0
São Bernardo do Campo;24;M;580.0
São Bernardo do Campo;17;F;580.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;17;M;580.0
São Bernardo do Campo;17;F;620.0
São Bernardo do Campo;20;M;560.0
São Bernardo do Campo;24;F;560.0
São Bernardo do Campo;19;M;600.0
São Bernardo do Campo;27;F;300.0
São Bernardo do Campo;18;M;580.0
São Bernardo do Campo;42;F;560.0
São Bernardo do Campo;40;F;660.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;20;M;460.0
São Bernardo do Campo;18;M;860.0
São Bernardo do Campo;17;F;620.0
São Bernardo do Campo;17;F;520.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;20;F;0.0
São Bernardo do Campo;18;M;620.0
São Bernardo do Campo;19;F;620.0
São Bernardo do Campo;18;F;460.0
São Bernardo do Campo;19;M;460.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;18;F;540.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;17;F;700.0
São Bernardo do Campo;17;F;660.0
São Bernardo do Campo;18;F;560.0
São Bernardo do Campo;18;M;840.0
São Bernardo do Campo;18;F;900.0
São Bernardo do Campo;52;M;680.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;26;M;320.0
São Bernardo do Campo;17;F;740.0
São Bernardo do Campo;18;F;620.0
São Bernardo do Campo;17;M;620.0
São Bernardo do Campo;31;F;480.0
São Bernardo do Campo;25;F;0.0
São Bernardo do Campo;30;F;0.0
São Bernardo do Campo;17;F;800.0
São Bernardo do Campo;20;F;720.0
São Bernardo do Campo;17;M;780.0
São Bernardo do Campo;17;M;660.0
São Bernardo do Campo;33;F;600.0
São Bernardo do Campo;17;M;660.0
São Bernardo do Campo;19;M;560.0
São Bernardo do Campo;19;F;720.0
São Bernardo do Campo;18;M;600.0
São Bernardo do Campo;20;M;0.0
São Bernardo do Campo;38;F;320.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;17;F;680.0
São Bernardo do Campo;20;M;560.0
São Bernardo do Campo;16;M;540.0
São Bernardo do Campo;18;M;580.0
São Bernardo do Campo;21;F;780.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;23;F;0.0
São Bernardo do Campo;19;F;520.0
São Bernardo do Campo;18;F;740.0
São Bernardo do Campo;17;M;540.0
São Bernardo do Campo;24;M;500.0
São Bernardo do Campo;23;F;0.0
São Bernardo do Campo;18;F;520.0
São Bernardo do Campo;17;M;760.0
São Bernardo do Campo;20;F;580.0
São Bernardo do Campo;17;M;660.0
São Bernardo do Campo;17;M;560.0
São Bernardo do Campo;17;M;320.0
São Bernardo do Campo;18;M;480.0
São Bernardo do Campo;20;F;640.0
São Bernardo do Campo;18;M;920.0
São Bernardo do Campo;25;M;0.0
São Bernardo do Campo;17;M;780.0
São Bernardo do Campo;16;F;0.0
São Bernardo do Campo;33;M;0.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;18;M;840.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;17;F;680.0
São Bernardo do Campo;20;F;640.0
São Bernardo do Campo;17;F;320.0
São Bernardo do Campo;32;M;0.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;36;F;480.0
São Bernardo do Campo;23;F;0.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;21;F;720.0
São Bernardo do Campo;18;M;520.0
São Bernardo do Campo;18;F;480.0
São Bernardo do Campo;61;F;0.0
São Bernardo do Campo;19;F;640.0
São Bernardo do Campo;21;F;600.0
São Bernardo do Campo;22;F;720.0
São Bernardo do Campo;20;F;0.0
São Bernardo do Campo;19;F;560.0
São Bernardo do Campo;20;M;520.0
São Bernardo do Campo;22;M;800.0
São Bernardo do Campo;25;F;620.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;18;F;920.0
São Bernardo do Campo;17;M;560.0
São Bernardo do Campo;21;M;600.0
São Bernardo do Campo;22;M;500.0
São Bernardo do Campo;17;F;820.0
São Bernardo do Campo;21;F;760.0
São Bernardo do Campo;18;F;580.0
São Bernardo do Campo;22;M;700.0
São Bernardo do Campo;24;M;0.0
São Bernardo do Campo;18;M;640.0
São Bernardo do Campo;18;M;520.0
São Bernardo do Campo;17;F;640.0
São Bernardo do Campo;29;F;540.0
São Bernardo do Campo;17;M;440.0
São Bernardo do Campo;22;M;580.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;19;M;400.0
São Bernardo do Campo;18;F;740.0
São Bernardo do Campo;17;M;540.0
São Bernardo do Campo;18;F;800.0
São Bernardo do Campo;20;M;280.0
São Bernardo do Campo;17;F;520.0
São Bernardo do Campo;17;F;820.0
São Bernardo do Campo;17;M;680.0
São Bernardo do Campo;17;M;580.0
São Bernardo do Campo;17;F;840.0
São Bernardo do Campo;20;F;580.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;33;M;580.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;18;F;940.0
São Bernardo do Campo;20;F;580.0
São Bernardo do Campo;28;F;0.0
São Bernardo do Campo;48;F;600.0
São Bernardo do Campo;20;F;520.0
São Bernardo do Campo;21;F;700.0
São Bernardo do Campo;18;M;700.0
São Bernardo do Campo;17;F;680.0
São Bernardo do Campo;17;M;660.0
São Bernardo do Campo;17;F;520.0
São Bernardo do Campo;17;F;620.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;48;M;0.0
São Bernardo do Campo;20;F;600.0
São Bernardo do Campo;24;M;700.0
São Bernardo do Campo;21;M;480.0
São Bernardo do Campo;17;M;580.0
São Bernardo do Campo;39;F;500.0
São Bernardo do Campo;17;F;640.0
São Bernardo do Campo;41;M;420.0
São Bernardo do Campo;17;F;780.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;17;M;560.0
São Bernardo do Campo;29;M;580.0
São Bernardo do Campo;17;M;840.0
São Bernardo do Campo;19;M;480.0
São Bernardo do Campo;17;M;560.0
São Bernardo do Campo;68;M;0.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;15;F;920.0
São Bernardo do Campo;32;F;800.0
São Bernardo do Campo;16;F;620.0
São Bernardo do Campo;18;M;660.0
São Bernardo do Campo;19;M;340.0
São Bernardo do Campo;17;M;640.0
São Bernardo do Campo;17;F;720.0
São Bernardo do Campo;16;M;780.0
São Bernardo do Campo;19;F;860.0
São Bernardo do Campo;19;M;520.0
São Bernardo do Campo;18;M;640.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;20;F;580.0
São Bernardo do Campo;17;M;320.0
São Bernardo do Campo;16;F;540.0
São Bernardo do Campo;17;M;700.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;20;F;560.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;18;M;500.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;43;M;640.0
São Bernardo do Campo;21;M;560.0
São Bernardo do Campo;19;F;760.0
São Bernardo do Campo;18;F;820.0
São Bernardo do Campo;24;F;600.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;24;M;0.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;19;M;580.0
São Bernardo do Campo;17;F;800.0
São Bernardo do Campo;22;M;0.0
São Bernardo do Campo;48;F;0.0
São Bernardo do Campo;23;M;580.0
São Bernardo do Campo;19;M;900.0
São Bernardo do Campo;17;F;720.0
São Bernardo do Campo;18;M;720.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;18;M;480.0
São Bernardo do Campo;22;M;700.0
São Bernardo do Campo;21;F;580.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;17;F;560.0
São Bernardo do Campo;17;M;700.0
São Bernardo do Campo;16;F;600.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;17;F;920.0
São Bernardo do Campo;16;M;660.0
São Bernardo do Campo;17;M;900.0
São Bernardo do Campo;15;F;400.0
São Bernardo do Campo;18;F;660.0
São Bernardo do Campo;18;M;480.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;28;F;0.0
São Bernardo do Campo;18;F;440.0
São Bernardo do Campo;17;F;680.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;20;M;280.0
São Bernardo do Campo;43;F;520.0
São Bernardo do Campo;19;F;800.0
São Bernardo do Campo;24;M;0.0
São Bernardo do Campo;23;M;580.0
São Bernardo do Campo;38;M;460.0
São Bernardo do Campo;18;M;520.0
São Bernardo do Campo;17;M;520.0
São Bernardo do Campo;15;M;660.0
São Bernardo do Campo;25;F;480.0
São Bernardo do Campo;17;M;520.0
São Bernardo do Campo;20;M;740.0
São Bernardo do Campo;17;F;640.0
São Bernardo do Campo;18;F;620.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;17;M;660.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;17;F;620.0
São Bernardo do Campo;17;F;880.0
São Bernardo do Campo;17;F;540.0
São Bernardo do Campo;18;F;840.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;17;F;520.0
São Bernardo do Campo;17;F;700.0
São Bernardo do Campo;17;M;840.0
São Bernardo do Campo;19;M;820.0
São Bernardo do Campo;17;F;720.0
São Bernardo do Campo;17;M;580.0
São Bernardo do Campo;17;F;640.0
São Bernardo do Campo;21;M;680.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;20;M;920.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;17;M;920.0
São Bernardo do Campo;19;F;720.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;17;M;920.0
São Bernardo do Campo;21;F;780.0
São Bernardo do Campo;17;M;760.0
São Bernardo do Campo;18;F;560.0
São Bernardo do Campo;15;F;0.0
São Bernardo do Campo;22;F;920.0
São Bernardo do Campo;22;M;640.0
São Bernardo do Campo;45;F;460.0
São Bernardo do Campo;17;M;680.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;17;M;880.0
São Bernardo do Campo;20;F;720.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;18;M;520.0
São Bernardo do Campo;19;M;560.0
São Bernardo do Campo;17;F;580.0
São Bernardo do Campo;17;M;560.0
São Bernardo do Campo;17;F;560.0
São Bernardo do Campo;36;F;540.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;17;F;540.0
São Bernardo do Campo;17;F;780.0
São Bernardo do Campo;17;M;620.0
São Bernardo do Campo;18;F;760.0
São Bernardo do Campo;47;F;0.0
São Bernardo do Campo;46;F;560.0
São Bernardo do Campo;20;F;940.0
São Bernardo do Campo;16;M;780.0
São Bernardo do Campo;17;M;540.0
São Bernardo do Campo;21;F;720.0
São Bernardo do Campo;23;F;780.0
São Bernardo do Campo;17;M;560.0
São Bernardo do Campo;17;F;860.0
São Bernardo do Campo;18;F;660.0
São Bernardo do Campo;22;M;0.0
São Bernardo do Campo;21;F;960.0
São Bernardo do Campo;37;M;0.0
São Bernardo do Campo;15;F;620.0
São Bernardo do Campo;16;F;760.0
São Bernardo do Campo;28;F;780.0
São Bernardo do Campo;18;F;640.0
São Bernardo do Campo;20;M;600.0
São Bernardo do Campo;23;F;560.0
São Bernardo do Campo;17;F;720.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;17;M;540.0
São Bernardo do Campo;23;F;480.0
São Bernardo do Campo;18;M;600.0
São Bernardo do Campo;18;M;500.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;20;F;880.0
São Bernardo do Campo;17;F;900.0
São Bernardo do Campo;17;M;580.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;17;M;640.0
São Bernardo do Campo;17;M;700.0
São Bernardo do Campo;19;F;700.0
São Bernardo do Campo;17;M;560.0
São Bernardo do Campo;16;F;560.0
São Bernardo do Campo;17;M;420.0
São Bernardo do Campo;17;M;640.0
São Bernardo do Campo;22;M;200.0
São Bernardo do Campo;19;F;320.0
São Bernardo do Campo;17;F;380.0
São Bernardo do Campo;18;F;880.0
São Bernardo do Campo;17;M;500.0
São Bernardo do Campo;22;M;600.0
São Bernardo do Campo;20;F;380.0
São Bernardo do Campo;23;F;0.0
São Bernardo do Campo;18;F;600.0
São Bernardo do Campo;16;F;0.0
São Bernardo do Campo;19;F;580.0
São Bernardo do Campo;25;M;560.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;27;F;0.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;16;M;700.0
São Bernardo do Campo;18;F;260.0
São Bernardo do Campo;16;F;560.0
São Bernardo do Campo;16;F;880.0
São Bernardo do Campo;18;M;880.0
São Bernardo do Campo;20;F;0.0
São Bernardo do Campo;22;M;580.0
São Bernardo do Campo;17;M;580.0
São Bernardo do Campo;18;F;640.0
São Bernardo do Campo;19;F;760.0
São Bernardo do Campo;21;M;540.0
São Bernardo do Campo;29;M;0.0
São Bernardo do Campo;30;F;700.0
São Bernardo do Campo;30;M;0.0
São Bernardo do Campo;39;M;580.0
São Bernardo do Campo;23;M;700.0
São Bernardo do Campo;18;M;360.0
São Bernardo do Campo;16;M;440.0
São Bernardo do Campo;17;F;520.0
São Bernardo do Campo;18;F;840.0
São Bernardo do Campo;15;F;800.0
São Bernardo do Campo;26;M;560.0
São Bernardo do Campo;17;F;860.0
São Bernardo do Campo;16;M;320.0
São Bernardo do Campo;34;M;600.0
São Bernardo do Campo;18;F;820.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;19;F;760.0
São Bernardo do Campo;18;F;780.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;16;M;540.0
São Bernardo do Campo;18;F;820.0
São Bernardo do Campo;19;F;860.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;23;F;660.0
São Bernardo do Campo;17;F;560.0
São Bernardo do Campo;20;M;0.0
São Bernardo do Campo;20;M;320.0
São Bernardo do Campo;18;F;920.0
São Bernardo do Campo;17;F;820.0
São Bernardo do Campo;17;M;780.0
São Bernardo do Campo;18;F;740.0
São Bernardo do Campo;16;M;800.0
São Bernardo do Campo;23;F;0.0
São Bernardo do Campo;17;M;940.0
São Bernardo do Campo;18;F;800.0
São Bernardo do Campo;19;M;840.0
São Bernardo do Campo;19;M;320.0
São Bernardo do Campo;17;M;900.0
São Bernardo do Campo;17;F;540.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;17;F;720.0
São Bernardo do Campo;22;M;0.0
São Bernardo do Campo;17;F;760.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;48;F;500.0
São Bernardo do Campo;37;F;0.0
São Bernardo do Campo;20;M;0.0
São Bernardo do Campo;18;M;520.0
São Bernardo do Campo;25;M;920.0
São Bernardo do Campo;47;F;640.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;17;F;480.0
São Bernardo do Campo;16;F;600.0
São Bernardo do Campo;20;F;800.0
São Bernardo do Campo;17;F;840.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;16;M;500.0
São Bernardo do Campo;32;F;520.0
São Bernardo do Campo;18;M;520.0
São Bernardo do Campo;18;F;900.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;17;F;540.0
São Bernardo do Campo;18;F;500.0
São Bernardo do Campo;32;F;540.0
São Bernardo do Campo;30;F;620.0
São Bernardo do Campo;17;F;760.0
São Bernardo do Campo;48;F;480.0
São Bernardo do Campo;27;F;640.0
São Bernardo do Campo;18;M;640.0
São Bernardo do Campo;20;M;240.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;17;F;800.0
São Bernardo do Campo;21;M;480.0
São Bernardo do Campo;17;F;420.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;17;F;640.0
São Bernardo do Campo;20;F;620.0
São Bernardo do Campo;20;M;880.0
São Bernardo do Campo;31;M;580.0
São Bernardo do Campo;16;M;580.0
São Bernardo do Campo;17;F;700.0
São Bernardo do Campo;30;M;540.0
São Bernardo do Campo;20;M;460.0
São Bernardo do Campo;17;F;720.0
São Bernardo do Campo;18;M;520.0
São Bernardo do Campo;16;M;560.0
São Bernardo do Campo;23;M;580.0
São Bernardo do Campo;17;F;640.0
São Bernardo do Campo;18;F;920.0
São Bernardo do Campo;17;F;580.0
São Bernardo do Campo;21;M;580.0
São Bernardo do Campo;19;M;700.0
São Bernardo do Campo;17;F;740.0
São Bernardo do Campo;16;F;820.0
São Bernardo do Campo;18;M;840.0
São Bernardo do Campo;19;M;720.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;28;M;800.0
São Bernardo do Campo;20;M;820.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;17;F;740.0
São Bernardo do Campo;17;M;840.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;25;F;0.0
São Bernardo do Campo;18;M;940.0
São Bernardo do Campo;18;F;900.0
São Bernardo do Campo;23;F;0.0
São Bernardo do Campo;18;M;440.0
São Bernardo do Campo;17;M;660.0
São Bernardo do Campo;17;F;320.0
São Bernardo do Campo;19;M;620.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;28;M;0.0
São Bernardo do Campo;17;F;540.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;17;F;880.0
São Bernardo do Campo;19;F;500.0
São Bernardo do Campo;17;F;560.0
São Bernardo do Campo;19;F;820.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;17;M;640.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;22;M;820.0
São Bernardo do Campo;20;F;0.0
São Bernardo do Campo;18;M;560.0
São Bernardo do Campo;17;F;740.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;19;M;960.0
São Bernardo do Campo;22;F;820.0
São Bernardo do Campo;19;F;900.0
São Bernardo do Campo;17;F;760.0
São Bernardo do Campo;22;F;580.0
São Bernardo do Campo;18;M;800.0
São Bernardo do Campo;17;F;320.0
São Bernardo do Campo;20;F;260.0
São Bernardo do Campo;16;F;820.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;20;F;620.0
São Bernardo do Campo;19;F;680.0
São Bernardo do Campo;36;F;660.0
São Bernardo do Campo;16;F;640.0
São Bernardo do Campo;39;F;0.0
São Bernardo do Campo;17;M;880.0
São Bernardo do Campo;18;F;880.0
São Bernardo do Campo;18;F;600.0
São Bernardo do Campo;18;M;620.0
São Bernardo do Campo;23;F;760.0
São Bernardo do Campo;19;F;720.0
São Bernardo do Campo;17;M;560.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;19;M;640.0
São Bernardo do Campo;22;M;0.0
São Bernardo do Campo;17;F;860.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;27;M;0.0
São Bernardo do Campo;20;F;380.0
São Bernardo do Campo;16;F;600.0
São Bernardo do Campo;17;M;520.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;18;M;680.0
São Bernardo do Campo;16;M;760.0
São Bernardo do Campo;19;F;940.0
São Bernardo do Campo;49;F;380.0
São Bernardo do Campo;32;F;0.0
São Bernardo do Campo;16;F;600.0
São Bernardo do Campo;17;M;840.0
São Bernardo do Campo;27;M;320.0
São Bernardo do Campo;17;M;680.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;18;M;860.0
São Bernardo do Campo;17;M;660.0
São Bernardo do Campo;17;F;300.0
São Bernardo do Campo;25;F;620.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;20;M;780.0
São Bernardo do Campo;16;M;580.0
São Bernardo do Campo;19;F;680.0
São Bernardo do Campo;18;M;640.0
São Bernardo do Campo;34;F;0.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;17;F;440.0
São Bernardo do Campo;25;F;0.0
São Bernardo do Campo;16;F;620.0
São Bernardo do Campo;18;F;720.0
São Bernardo do Campo;17;M;640.0
São Bernardo do Campo;24;F;580.0
São Bernardo do Campo;17;M;640.0
São Bernardo do Campo;16;F;820.0
São Bernardo do Campo;17;F;900.0
São Bernardo do Campo;20;F;0.0
São Bernardo do Campo;21;F;620.0
São Bernardo do Campo;16;M;880.0
São Bernardo do Campo;18;M;660.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;22;M;0.0
São Bernardo do Campo;15;F;540.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;25;M;560.0
São Bernardo do Campo;18;F;600.0
São Bernardo do Campo;30;M;680.0
São Bernardo do Campo;18;F;520.0
São Bernardo do Campo;17;M;660.0
São Bernardo do Campo;17;M;760.0
São Bernardo do Campo;16;M;820.0
São Bernardo do Campo;18;F;660.0
São Bernardo do Campo;38;M;0.0
São Bernardo do Campo;19;F;860.0
São Bernardo do Campo;40;F;500.0
São Bernardo do Campo;40;F;600.0
São Bernardo do Campo;17;F;660.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;38;M;400.0
São Bernardo do Campo;17;F;320.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;16;M;660.0
São Bernardo do Campo;18;M;560.0
São Bernardo do Campo;23;F;0.0
São Bernardo do Campo;16;F;780.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;17;F;620.0
São Bernardo do Campo;16;M;720.0
São Bernardo do Campo;29;M;640.0
São Bernardo do Campo;21;F;840.0
São Bernardo do Campo;25;M;680.0
São Bernardo do Campo;17;F;680.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;19;M;260.0
São Bernardo do Campo;17;F;780.0
São Bernardo do Campo;17;F;720.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;18;M;860.0
São Bernardo do Campo;17;M;900.0
São Bernardo do Campo;20;F;0.0
